Croptype,Province,Quarter,Area,Year,Production,Yield
Palay,Iloilo,Quarter 1,61020.0,1990,89763.0,1.4710422812192723
White Corn,Aklan,Quarter 1,,1990,,0.8749948248201624
White Corn,Antique,Quarter 1,190.0,1990,53.0,0.2789473684210526
White Corn,Capiz,Quarter 1,180.0,1990,178.0,0.9888888888888889
White Corn,Guimaras,Quarter 1,,1990,,0.5767171717171717
White Corn,Iloilo,Quarter 1,1100.0,1990,181.0,0.16454545454545455
Yellow Corn,Aklan,Quarter 1,50.0,1990,30.0,0.6
Yellow Corn,Antique,Quarter 1,1800.0,1990,540.0,0.3
Yellow Corn,Capiz,Quarter 1,2020.0,1990,2020.0,1.0
Yellow Corn,Guimaras,Quarter 1,,1990,,0.654971590909091
Yellow Corn,Iloilo,Quarter 1,3520.0,1990,1091.0,0.3099431818181818
Corn,Aklan,Quarter 1,50.0,1990,30.0,0.6
Corn,Antique,Quarter 1,1990.0,1990,593.0,0.2979899497487437
Corn,Capiz,Quarter 1,2200.0,1990,2198.0,0.9990909090909091
Corn,Guimaras,Quarter 1,,1990,,0.6372077922077922
Corn,Iloilo,Quarter 1,4620.0,1990,1272.0,0.2753246753246753
Irrigated Palay,Aklan,Quarter 2,150.0,1990,298.0,1.9866666666666666
Irrigated Palay,Antique,Quarter 2,1620.0,1990,3334.0,2.0580246913580247
Irrigated Palay,Capiz,Quarter 2,190.0,1990,406.0,2.136842105263158
Irrigated Palay,Guimaras,Quarter 2,,1990,,1.688421052631579
Irrigated Palay,Iloilo,Quarter 2,1100.0,1990,1364.0,1.24
Rainfed Palay,Aklan,Quarter 2,50.0,1990,87.0,1.74
Rainfed Palay,Antique,Quarter 2,,1990,,1.7344736842105264
Rainfed Palay,Capiz,Quarter 2,380.0,1990,657.0,1.7289473684210526
Rainfed Palay,Guimaras,Quarter 2,,1990,,1.3394736842105264
Rainfed Palay,Iloilo,Quarter 2,20.0,1990,19.0,0.95
Palay,Aklan,Quarter 2,200.0,1990,385.0,1.925
Palay,Antique,Quarter 2,1620.0,1990,3334.0,2.0580246913580247
Palay,Capiz,Quarter 2,570.0,1990,1063.0,1.8649122807017544
Palay,Guimaras,Quarter 2,,1990,,1.5498668546365915
Palay,Iloilo,Quarter 2,1120.0,1990,1383.0,1.2348214285714285
White Corn,Aklan,Quarter 2,,1990,,0.7674107142857143
White Corn,Antique,Quarter 2,50.0,1990,15.0,0.3
White Corn,Capiz,Quarter 2,,1990,,0.27647058823529413
White Corn,Guimaras,Quarter 2,,1990,,0.2529411764705882
White Corn,Iloilo,Quarter 2,680.0,1990,156.0,0.22941176470588234
Yellow Corn,Aklan,Quarter 2,610.0,1990,408.0,0.6688524590163935
Yellow Corn,Antique,Quarter 2,310.0,1990,85.0,0.27419354838709675
Yellow Corn,Capiz,Quarter 2,1960.0,1990,1960.0,1.0
Yellow Corn,Guimaras,Quarter 2,,1990,,0.7
Yellow Corn,Iloilo,Quarter 2,1120.0,1990,448.0,0.4
Corn,Aklan,Quarter 2,610.0,1990,408.0,0.6688524590163935
Corn,Antique,Quarter 2,360.0,1990,100.0,0.2777777777777778
Corn,Capiz,Quarter 2,1960.0,1990,1960.0,1.0
Corn,Guimaras,Quarter 2,,1990,,0.6677777777777778
Corn,Iloilo,Quarter 2,1800.0,1990,604.0,0.33555555555555555
Irrigated Palay,Aklan,Quarter 3,7420.0,1990,22809.0,3.073989218328841
Irrigated Palay,Antique,Quarter 3,5400.0,1990,16471.0,3.0501851851851853
Irrigated Palay,Capiz,Quarter 3,6030.0,1990,21316.0,3.5349917081260367
Irrigated Palay,Guimaras,Quarter 3,,1990,,3.4154323619995264
Irrigated Palay,Iloilo,Quarter 3,18900.0,1990,62292.0,3.295873015873016
Rainfed Palay,Aklan,Quarter 3,6820.0,1990,12505.0,1.8335777126099706
Rainfed Palay,Antique,Quarter 3,4680.0,1990,9719.0,2.076709401709402
Rainfed Palay,Capiz,Quarter 3,26130.0,1990,54469.0,2.084538844240337
Rainfed Palay,Guimaras,Quarter 3,,1990,,2.206276816886949
Rainfed Palay,Iloilo,Quarter 3,35160.0,1990,81853.0,2.328014789533561
Palay,Aklan,Quarter 3,14240.0,1990,35314.0,2.4799157303370785
Palay,Antique,Quarter 3,10080.0,1990,26190.0,2.5982142857142856
Palay,Capiz,Quarter 3,32160.0,1990,75785.0,2.3564987562189055
Palay,Guimaras,Quarter 3,,1990,,2.5114439767036076
Palay,Iloilo,Quarter 3,54060.0,1990,144145.0,2.6663891971883094
White Corn,Aklan,Quarter 3,,1990,,1.7647735459625757
White Corn,Antique,Quarter 3,190.0,1990,164.0,0.8631578947368421
White Corn,Capiz,Quarter 3,160.0,1990,34.0,0.2125
White Corn,Guimaras,Quarter 3,,1990,,0.3341425619834711
White Corn,Iloilo,Quarter 3,2420.0,1990,1103.0,0.45578512396694215
Yellow Corn,Aklan,Quarter 3,540.0,1990,285.0,0.5277777777777778
Yellow Corn,Antique,Quarter 3,1220.0,1990,569.0,0.4663934426229508
Yellow Corn,Capiz,Quarter 3,4390.0,1990,3698.0,0.8423690205011389
Yellow Corn,Guimaras,Quarter 3,,1990,,0.7436983224052656
Yellow Corn,Iloilo,Quarter 3,10860.0,1990,7005.0,0.6450276243093923
Corn,Aklan,Quarter 3,540.0,1990,285.0,0.5277777777777778
Corn,Antique,Quarter 3,1410.0,1990,733.0,0.5198581560283688
Corn,Capiz,Quarter 3,4550.0,1990,3732.0,0.8202197802197803
Corn,Guimaras,Quarter 3,,1990,,0.7153809744472395
Corn,Iloilo,Quarter 3,13280.0,1990,8108.0,0.6105421686746988
Irrigated Palay,Aklan,Quarter 4,1420.0,1990,5085.0,3.5809859154929575
Irrigated Palay,Antique,Quarter 4,5900.0,1990,22696.0,3.8467796610169493
Irrigated Palay,Capiz,Quarter 4,2270.0,1990,8304.0,3.658149779735683
Irrigated Palay,Guimaras,Quarter 4,,1990,,4.055543536732528
Irrigated Palay,Iloilo,Quarter 4,15150.0,1990,67462.0,4.452937293729373
Rainfed Palay,Aklan,Quarter 4,1030.0,1990,1765.0,1.7135922330097086
Rainfed Palay,Antique,Quarter 4,4800.0,1990,11182.0,2.3295833333333333
Rainfed Palay,Capiz,Quarter 4,6650.0,1990,19348.0,2.909473684210526
Rainfed Palay,Guimaras,Quarter 4,,1990,,2.739268657935579
Rainfed Palay,Iloilo,Quarter 4,19330.0,1990,49660.0,2.5690636316606312
Palay,Aklan,Quarter 4,2450.0,1990,6850.0,2.795918367346939
Palay,Antique,Quarter 4,10700.0,1990,33878.0,3.1661682242990654
Palay,Capiz,Quarter 4,8920.0,1990,27652.0,3.1
Palay,Guimaras,Quarter 4,,1990,,3.2484048723897914
Palay,Iloilo,Quarter 4,34480.0,1990,117122.0,3.396809744779582
White Corn,Aklan,Quarter 4,,1990,,2.8926747873163183
White Corn,Antique,Quarter 4,,1990,,2.3885398298530545
White Corn,Capiz,Quarter 4,,1990,,1.884404872389791
White Corn,Guimaras,Quarter 4,,1990,,1.3802699149265272
White Corn,Iloilo,Quarter 4,,1990,,0.8761349574632633
Yellow Corn,Aklan,Quarter 4,250.0,1990,93.0,0.372
Yellow Corn,Antique,Quarter 4,,1990,,0.39275105485232065
Yellow Corn,Capiz,Quarter 4,2370.0,1990,980.0,0.41350210970464135
Yellow Corn,Guimaras,Quarter 4,,1990,,0.6721356702369361
Yellow Corn,Iloilo,Quarter 4,520.0,1990,484.0,0.9307692307692308
Corn,Aklan,Quarter 4,250.0,1990,93.0,0.372
Corn,Antique,Quarter 4,,1990,,0.39275105485232065
Corn,Capiz,Quarter 4,2370.0,1990,980.0,0.41350210970464135
Corn,Guimaras,Quarter 4,,1990,,0.6721356702369361
Corn,Iloilo,Quarter 4,520.0,1990,484.0,0.9307692307692308
Irrigated Palay,Aklan,Quarter 1,11330.0,1991,25502.0,2.250838481906443
Irrigated Palay,Antique,Quarter 1,13180.0,1991,30597.0,2.321471927162367
Irrigated Palay,Capiz,Quarter 1,7550.0,1991,18830.0,2.4940397350993377
Irrigated Palay,Guimaras,Quarter 1,,1991,,2.607499867549669
Irrigated Palay,Iloilo,Quarter 1,25000.0,1991,68024.0,2.72096
Rainfed Palay,Aklan,Quarter 1,7620.0,1991,14006.0,1.8380577427821523
Rainfed Palay,Antique,Quarter 1,3590.0,1991,5424.0,1.5108635097493037
Rainfed Palay,Capiz,Quarter 1,34700.0,1991,73840.0,2.1279538904899136
Rainfed Palay,Guimaras,Quarter 1,,1991,,1.9747450541414078
Rainfed Palay,Iloilo,Quarter 1,61710.0,1991,112407.0,1.8215362177929022
Palay,Aklan,Quarter 1,18950.0,1991,39508.0,2.084854881266491
Palay,Antique,Quarter 1,16770.0,1991,36021.0,2.147942754919499
Palay,Capiz,Quarter 1,42250.0,1991,92670.0,2.1933727810650887
Palay,Guimaras,Quarter 1,,1991,,2.1371142535241257
Palay,Iloilo,Quarter 1,86710.0,1991,180431.0,2.080855725983162
White Corn,Aklan,Quarter 1,,1991,,1.2004278629915812
White Corn,Antique,Quarter 1,150.0,1991,48.0,0.32
White Corn,Capiz,Quarter 1,120.0,1991,30.0,0.25
White Corn,Guimaras,Quarter 1,,1991,,0.2726923076923077
White Corn,Iloilo,Quarter 1,650.0,1991,192.0,0.2953846153846154
Yellow Corn,Aklan,Quarter 1,30.0,1991,9.0,0.3
Yellow Corn,Antique,Quarter 1,1900.0,1991,675.0,0.35526315789473684
Yellow Corn,Capiz,Quarter 1,470.0,1991,612.0,1.3021276595744682
Yellow Corn,Guimaras,Quarter 1,,1991,,0.8035712044185025
Yellow Corn,Iloilo,Quarter 1,3390.0,1991,1034.0,0.30501474926253686
Corn,Aklan,Quarter 1,30.0,1991,9.0,0.3
Corn,Antique,Quarter 1,2050.0,1991,723.0,0.3526829268292683
Corn,Capiz,Quarter 1,590.0,1991,642.0,1.088135593220339
Corn,Guimaras,Quarter 1,,1991,,0.6958004698774962
Corn,Iloilo,Quarter 1,4040.0,1991,1226.0,0.30346534653465346
Irrigated Palay,Aklan,Quarter 2,80.0,1991,150.0,1.875
Irrigated Palay,Antique,Quarter 2,1580.0,1991,4520.0,2.8607594936708862
Irrigated Palay,Capiz,Quarter 2,150.0,1991,454.0,3.026666666666667
Irrigated Palay,Guimaras,Quarter 2,,1991,,2.57560878243513
Irrigated Palay,Iloilo,Quarter 2,3340.0,1991,7096.0,2.124550898203593
Rainfed Palay,Aklan,Quarter 2,,1991,,1.816367265469062
Rainfed Palay,Antique,Quarter 2,,1991,,1.5081836327345308
Rainfed Palay,Capiz,Quarter 2,40.0,1991,48.0,1.2
Rainfed Palay,Guimaras,Quarter 2,,1991,,1.2125
Rainfed Palay,Iloilo,Quarter 2,40.0,1991,49.0,1.225
Palay,Aklan,Quarter 2,80.0,1991,150.0,1.875
Palay,Antique,Quarter 2,1580.0,1991,4520.0,2.8607594936708862
Palay,Capiz,Quarter 2,190.0,1991,502.0,2.642105263157895
Palay,Guimaras,Quarter 2,,1991,,2.378005294300841
Palay,Iloilo,Quarter 2,3380.0,1991,7145.0,2.113905325443787
White Corn,Aklan,Quarter 2,,1991,,1.2444526627218935
White Corn,Antique,Quarter 2,160.0,1991,60.0,0.375
White Corn,Capiz,Quarter 2,410.0,1991,140.0,0.34146341463414637
White Corn,Guimaras,Quarter 2,,1991,,0.32976785189538643
White Corn,Iloilo,Quarter 2,830.0,1991,264.0,0.3180722891566265
Yellow Corn,Aklan,Quarter 2,770.0,1991,408.0,0.5298701298701298
Yellow Corn,Antique,Quarter 2,380.0,1991,140.0,0.3684210526315789
Yellow Corn,Capiz,Quarter 2,3590.0,1991,4515.0,1.2576601671309193
Yellow Corn,Guimaras,Quarter 2,,1991,,0.8933708998919903
Yellow Corn,Iloilo,Quarter 2,1960.0,1991,1037.0,0.5290816326530612
Corn,Aklan,Quarter 2,770.0,1991,408.0,0.5298701298701298
Corn,Antique,Quarter 2,540.0,1991,200.0,0.37037037037037035
Corn,Capiz,Quarter 2,4000.0,1991,4655.0,1.16375
Corn,Guimaras,Quarter 2,,1991,,0.8150291218637993
Corn,Iloilo,Quarter 2,2790.0,1991,1301.0,0.46630824372759855
Irrigated Palay,Aklan,Quarter 3,4980.0,1991,17026.0,3.418875502008032
Irrigated Palay,Antique,Quarter 3,2010.0,1991,6171.0,3.0701492537313433
Irrigated Palay,Capiz,Quarter 3,2540.0,1991,9191.0,3.618503937007874
Irrigated Palay,Guimaras,Quarter 3,,1991,,3.5192652311034065
Irrigated Palay,Iloilo,Quarter 3,7540.0,1991,25787.0,3.420026525198939
Rainfed Palay,Aklan,Quarter 3,5640.0,1991,12059.0,2.1381205673758865
Rainfed Palay,Antique,Quarter 3,4340.0,1991,7629.0,1.7578341013824885
Rainfed Palay,Capiz,Quarter 3,6240.0,1991,13405.0,2.1482371794871793
Rainfed Palay,Guimaras,Quarter 3,,1991,,2.29911858974359
Rainfed Palay,Iloilo,Quarter 3,8880.0,1991,21756.0,2.45
Palay,Aklan,Quarter 3,10620.0,1991,29085.0,2.7387005649717513
Palay,Antique,Quarter 3,6350.0,1991,13800.0,2.173228346456693
Palay,Capiz,Quarter 3,8780.0,1991,22596.0,2.5735763097949884
Palay,Guimaras,Quarter 3,,1991,,2.7345043546538887
Palay,Iloilo,Quarter 3,16420.0,1991,47543.0,2.895432399512789
White Corn,Aklan,Quarter 3,,1991,,1.8048590568992517
White Corn,Antique,Quarter 3,350.0,1991,250.0,0.7142857142857143
White Corn,Capiz,Quarter 3,140.0,1991,22.0,0.15714285714285714
White Corn,Guimaras,Quarter 3,,1991,,0.36885482938114517
White Corn,Iloilo,Quarter 3,2470.0,1991,1434.0,0.5805668016194332
Yellow Corn,Aklan,Quarter 3,360.0,1991,169.0,0.46944444444444444
Yellow Corn,Antique,Quarter 3,1500.0,1991,950.0,0.6333333333333333
Yellow Corn,Capiz,Quarter 3,3380.0,1991,2868.0,0.8485207100591716
Yellow Corn,Guimaras,Quarter 3,,1991,,0.8057629912334523
Yellow Corn,Iloilo,Quarter 3,11380.0,1991,8683.0,0.7630052724077329
Corn,Aklan,Quarter 3,360.0,1991,169.0,0.46944444444444444
Corn,Antique,Quarter 3,1850.0,1991,1200.0,0.6486486486486487
Corn,Capiz,Quarter 3,3520.0,1991,2890.0,0.8210227272727273
Corn,Guimaras,Quarter 3,,1991,,0.7757460206760749
Corn,Iloilo,Quarter 3,13850.0,1991,10117.0,0.7304693140794224
Irrigated Palay,Aklan,Quarter 4,4280.0,1991,12553.0,2.9329439252336447
Irrigated Palay,Antique,Quarter 4,14600.0,1991,62401.0,4.274041095890411
Irrigated Palay,Capiz,Quarter 4,4940.0,1991,18561.0,3.7572874493927126
Irrigated Palay,Guimaras,Quarter 4,,1991,,4.036435932488564
Irrigated Palay,Iloilo,Quarter 4,21560.0,1991,93044.0,4.315584415584415
Rainfed Palay,Aklan,Quarter 4,1500.0,1991,2372.0,1.5813333333333333
Rainfed Palay,Antique,Quarter 4,8330.0,1991,18770.0,2.253301320528211
Rainfed Palay,Capiz,Quarter 4,26600.0,1991,77322.0,2.906842105263158
Rainfed Palay,Guimaras,Quarter 4,,1991,,2.5605932363626542
Rainfed Palay,Iloilo,Quarter 4,77940.0,1991,172586.0,2.2143443674621506
Palay,Aklan,Quarter 4,5780.0,1991,14925.0,2.582179930795848
Palay,Antique,Quarter 4,22930.0,1991,81171.0,3.5399476668120364
Palay,Capiz,Quarter 4,31540.0,1991,95883.0,3.04004438807863
Palay,Guimaras,Quarter 4,,1991,,2.85484631464233
Palay,Iloilo,Quarter 4,99500.0,1991,265630.0,2.6696482412060303
White Corn,Aklan,Quarter 4,,1991,,2.2457185929648245
White Corn,Antique,Quarter 4,,1991,,1.8217889447236182
White Corn,Capiz,Quarter 4,,1991,,1.3978592964824124
White Corn,Guimaras,Quarter 4,,1991,,0.9739296482412063
White Corn,Iloilo,Quarter 4,20.0,1991,11.0,0.55
Yellow Corn,Aklan,Quarter 4,390.0,1991,131.0,0.33589743589743587
Yellow Corn,Antique,Quarter 4,,1991,,0.43791458825588514
Yellow Corn,Capiz,Quarter 4,2930.0,1991,1582.0,0.5399317406143345
Yellow Corn,Guimaras,Quarter 4,,1991,,0.7116325369738339
Yellow Corn,Iloilo,Quarter 4,600.0,1991,530.0,0.8833333333333333
Corn,Aklan,Quarter 4,390.0,1991,131.0,0.33589743589743587
Corn,Antique,Quarter 4,,1991,,0.43791458825588514
Corn,Capiz,Quarter 4,2930.0,1991,1582.0,0.5399317406143345
Corn,Guimaras,Quarter 4,,1991,,0.7062561928878124
Corn,Iloilo,Quarter 4,620.0,1991,541.0,0.8725806451612903
Irrigated Palay,Aklan,Quarter 1,11480.0,1992,24351.0,2.1211672473867598
Irrigated Palay,Antique,Quarter 1,12590.0,1992,28056.0,2.228435266084194
Irrigated Palay,Capiz,Quarter 1,7330.0,1992,22623.0,3.0863574351978174
Irrigated Palay,Guimaras,Quarter 1,,1992,,2.8531877961281866
Irrigated Palay,Iloilo,Quarter 1,22030.0,1992,57719.0,2.6200181570585563
Rainfed Palay,Aklan,Quarter 1,7520.0,1992,13615.0,1.8105053191489362
Rainfed Palay,Antique,Quarter 1,2790.0,1992,4404.0,1.578494623655914
Rainfed Palay,Capiz,Quarter 1,33010.0,1992,79348.0,2.403756437443199
Rainfed Palay,Guimaras,Quarter 1,,1992,,1.9568782187215996
Rainfed Palay,Iloilo,Quarter 1,50800.0,1992,76708.0,1.51
Palay,Aklan,Quarter 1,19000.0,1992,37966.0,1.9982105263157894
Palay,Antique,Quarter 1,15380.0,1992,32460.0,2.1105331599479844
Palay,Capiz,Quarter 1,40340.0,1992,101971.0,2.5277887952404563
Palay,Guimaras,Quarter 1,,1992,,2.186776451718814
Palay,Iloilo,Quarter 1,72830.0,1992,134427.0,1.8457641081971714
White Corn,Aklan,Quarter 1,,1992,,1.068715387431919
White Corn,Antique,Quarter 1,120.0,1992,35.0,0.2916666666666667
White Corn,Capiz,Quarter 1,140.0,1992,58.0,0.4142857142857143
White Corn,Guimaras,Quarter 1,,1992,,0.35714285714285715
White Corn,Iloilo,Quarter 1,680.0,1992,204.0,0.3
Yellow Corn,Aklan,Quarter 1,40.0,1992,12.0,0.3
Yellow Corn,Antique,Quarter 1,1070.0,1992,374.0,0.34953271028037386
Yellow Corn,Capiz,Quarter 1,600.0,1992,554.0,0.9233333333333333
Yellow Corn,Guimaras,Quarter 1,,1992,,0.6966743946419371
Yellow Corn,Iloilo,Quarter 1,6470.0,1992,3041.0,0.47001545595054095
Corn,Aklan,Quarter 1,40.0,1992,12.0,0.3
Corn,Antique,Quarter 1,1190.0,1992,409.0,0.34369747899159664
Corn,Capiz,Quarter 1,740.0,1992,612.0,0.827027027027027
Corn,Guimaras,Quarter 1,,1992,,0.6404365904365904
Corn,Iloilo,Quarter 1,7150.0,1992,3245.0,0.45384615384615384
Irrigated Palay,Aklan,Quarter 2,10.0,1992,16.0,1.6
Irrigated Palay,Antique,Quarter 2,980.0,1992,2810.0,2.86734693877551
Irrigated Palay,Capiz,Quarter 2,390.0,1992,1034.0,2.651282051282051
Irrigated Palay,Guimaras,Quarter 2,,1992,,2.6212139423076923
Irrigated Palay,Iloilo,Quarter 2,3840.0,1992,9950.0,2.5911458333333335
Rainfed Palay,Aklan,Quarter 2,,1992,,2.4259548611111112
Rainfed Palay,Antique,Quarter 2,,1992,,2.260763888888889
Rainfed Palay,Capiz,Quarter 2,,1992,,2.095572916666667
Rainfed Palay,Guimaras,Quarter 2,,1992,,1.9303819444444446
Rainfed Palay,Iloilo,Quarter 2,,1992,,1.7651909722222223
Palay,Aklan,Quarter 2,10.0,1992,16.0,1.6
Palay,Antique,Quarter 2,980.0,1992,2810.0,2.86734693877551
Palay,Capiz,Quarter 2,390.0,1992,1034.0,2.651282051282051
Palay,Guimaras,Quarter 2,,1992,,2.6212139423076923
Palay,Iloilo,Quarter 2,3840.0,1992,9950.0,2.5911458333333335
White Corn,Aklan,Quarter 2,,1992,,1.4955729166666667
White Corn,Antique,Quarter 2,120.0,1992,48.0,0.4
White Corn,Capiz,Quarter 2,,1992,,0.436328125
White Corn,Guimaras,Quarter 2,,1992,,0.47265625
White Corn,Iloilo,Quarter 2,,1992,,0.508984375
Yellow Corn,Aklan,Quarter 2,640.0,1992,349.0,0.5453125
Yellow Corn,Antique,Quarter 2,290.0,1992,125.0,0.43103448275862066
Yellow Corn,Capiz,Quarter 2,3150.0,1992,3411.0,1.082857142857143
Yellow Corn,Guimaras,Quarter 2,,1992,,0.7414285714285715
Yellow Corn,Iloilo,Quarter 2,980.0,1992,392.0,0.4
Corn,Aklan,Quarter 2,640.0,1992,349.0,0.5453125
Corn,Antique,Quarter 2,410.0,1992,173.0,0.4219512195121951
Corn,Capiz,Quarter 2,3150.0,1992,3411.0,1.082857142857143
Corn,Guimaras,Quarter 2,,1992,,0.7414285714285715
Corn,Iloilo,Quarter 2,980.0,1992,392.0,0.4
Irrigated Palay,Aklan,Quarter 3,4150.0,1992,17638.0,4.250120481927711
Irrigated Palay,Antique,Quarter 3,2030.0,1992,6510.0,3.206896551724138
Irrigated Palay,Capiz,Quarter 3,3540.0,1992,13479.0,3.807627118644068
Irrigated Palay,Guimaras,Quarter 3,,1992,,3.908784319555952
Irrigated Palay,Iloilo,Quarter 3,5130.0,1992,20571.0,4.009941520467836
Rainfed Palay,Aklan,Quarter 3,3060.0,1992,6120.0,2.0
Rainfed Palay,Antique,Quarter 3,3370.0,1992,6492.0,1.9264094955489615
Rainfed Palay,Capiz,Quarter 3,9770.0,1992,21880.0,2.239508700102354
Rainfed Palay,Guimaras,Quarter 3,,1992,,2.46473960078864
Rainfed Palay,Iloilo,Quarter 3,6780.0,1992,18238.0,2.6899705014749262
Palay,Aklan,Quarter 3,7210.0,1992,23758.0,3.295145631067961
Palay,Antique,Quarter 3,5400.0,1992,13002.0,2.4077777777777776
Palay,Capiz,Quarter 3,13310.0,1992,35359.0,2.6565740045078887
Palay,Guimaras,Quarter 3,,1992,,2.957548127358898
Palay,Iloilo,Quarter 3,11910.0,1992,38809.0,3.2585222502099076
White Corn,Aklan,Quarter 3,,1992,,1.9549754108192396
White Corn,Antique,Quarter 3,350.0,1992,228.0,0.6514285714285715
White Corn,Capiz,Quarter 3,170.0,1992,37.0,0.21764705882352942
White Corn,Guimaras,Quarter 3,,1992,,0.548748902546093
White Corn,Iloilo,Quarter 3,2680.0,1992,2358.0,0.8798507462686567
Yellow Corn,Aklan,Quarter 3,420.0,1992,212.0,0.5047619047619047
Yellow Corn,Antique,Quarter 3,970.0,1992,698.0,0.7195876288659794
Yellow Corn,Capiz,Quarter 3,3440.0,1992,3852.0,1.119767441860465
Yellow Corn,Guimaras,Quarter 3,,1992,,1.0998924090275393
Yellow Corn,Iloilo,Quarter 3,11510.0,1992,12431.0,1.0800173761946135
Corn,Aklan,Quarter 3,420.0,1992,212.0,0.5047619047619047
Corn,Antique,Quarter 3,1320.0,1992,926.0,0.7015151515151515
Corn,Capiz,Quarter 3,3610.0,1992,3889.0,1.0772853185595568
Corn,Guimaras,Quarter 3,,1992,,1.0597490722466565
Corn,Iloilo,Quarter 3,14190.0,1992,14789.0,1.0422128259337562
Irrigated Palay,Aklan,Quarter 4,4740.0,1992,21330.0,4.5
Irrigated Palay,Antique,Quarter 4,15060.0,1992,63130.0,4.191899070385126
Irrigated Palay,Capiz,Quarter 4,4220.0,1992,13968.0,3.309952606635071
Irrigated Palay,Guimaras,Quarter 4,,1992,,4.039976303317536
Irrigated Palay,Iloilo,Quarter 4,36200.0,1992,172674.0,4.77
Rainfed Palay,Aklan,Quarter 4,4500.0,1992,7380.0,1.64
Rainfed Palay,Antique,Quarter 4,9940.0,1992,16916.0,1.7018108651911468
Rainfed Palay,Capiz,Quarter 4,22110.0,1992,63456.0,2.8700135685210313
Rainfed Palay,Guimaras,Quarter 4,,1992,,2.7350067842605155
Rainfed Palay,Iloilo,Quarter 4,78600.0,1992,204360.0,2.6
Palay,Aklan,Quarter 4,9240.0,1992,28710.0,3.107142857142857
Palay,Antique,Quarter 4,25000.0,1992,80046.0,3.20184
Palay,Capiz,Quarter 4,26330.0,1992,77424.0,2.9405241169768326
Palay,Guimaras,Quarter 4,,1992,,3.1123962048298797
Palay,Iloilo,Quarter 4,114800.0,1992,377034.0,3.2842682926829267
White Corn,Aklan,Quarter 4,,1992,,2.7874146341463413
White Corn,Antique,Quarter 4,,1992,,2.290560975609756
White Corn,Capiz,Quarter 4,,1992,,1.7937073170731708
White Corn,Guimaras,Quarter 4,,1992,,1.2968536585365853
White Corn,Iloilo,Quarter 4,110.0,1992,88.0,0.8
Yellow Corn,Aklan,Quarter 4,320.0,1992,118.0,0.36875
Yellow Corn,Antique,Quarter 4,,1992,,0.48939430501930503
Yellow Corn,Capiz,Quarter 4,2590.0,1992,1580.0,0.61003861003861
Yellow Corn,Guimaras,Quarter 4,,1992,,0.9050193050193049
Yellow Corn,Iloilo,Quarter 4,680.0,1992,816.0,1.2
Corn,Aklan,Quarter 4,320.0,1992,118.0,0.36875
Corn,Antique,Quarter 4,,1992,,0.48939430501930503
Corn,Capiz,Quarter 4,2590.0,1992,1580.0,0.61003861003861
Corn,Guimaras,Quarter 4,,1992,,0.8771712037534822
Corn,Iloilo,Quarter 4,790.0,1992,904.0,1.1443037974683545
Irrigated Palay,Aklan,Quarter 1,11280.0,1993,54144.0,4.8
Irrigated Palay,Antique,Quarter 1,11000.0,1993,27500.0,2.5
Irrigated Palay,Capiz,Quarter 1,7610.0,1993,24508.0,3.220499342969777
Irrigated Palay,Guimaras,Quarter 1,,1993,,3.3800705183904256
Irrigated Palay,Iloilo,Quarter 1,30700.0,1993,108667.0,3.539641693811075
Rainfed Palay,Aklan,Quarter 1,7530.0,1993,16943.0,2.250066401062417
Rainfed Palay,Antique,Quarter 1,2450.0,1993,3920.0,1.6
Rainfed Palay,Capiz,Quarter 1,35140.0,1993,108628.0,3.0912919749573136
Rainfed Palay,Guimaras,Quarter 1,,1993,,2.6806180329770184
Rainfed Palay,Iloilo,Quarter 1,51870.0,1993,117742.0,2.269944090996723
Palay,Aklan,Quarter 1,18810.0,1993,71087.0,3.7792131844763426
Palay,Antique,Quarter 1,13450.0,1993,31420.0,2.3360594795539034
Palay,Capiz,Quarter 1,42750.0,1993,133136.0,3.114292397660819
Palay,Guimaras,Quarter 1,,1993,,2.92815867309467
Palay,Iloilo,Quarter 1,82570.0,1993,226409.0,2.7420249485285213
White Corn,Aklan,Quarter 1,,1993,,1.5210124742642606
White Corn,Antique,Quarter 1,100.0,1993,30.0,0.3
White Corn,Capiz,Quarter 1,220.0,1993,156.0,0.7090909090909091
White Corn,Guimaras,Quarter 1,,1993,,0.7545454545454546
White Corn,Iloilo,Quarter 1,690.0,1993,552.0,0.8
Yellow Corn,Aklan,Quarter 1,200.0,1993,100.0,0.5
Yellow Corn,Antique,Quarter 1,700.0,1993,245.0,0.35
Yellow Corn,Capiz,Quarter 1,1000.0,1993,1533.0,1.533
Yellow Corn,Guimaras,Quarter 1,,1993,,1.2665
Yellow Corn,Iloilo,Quarter 1,9060.0,1993,9060.0,1.0
Corn,Aklan,Quarter 1,200.0,1993,100.0,0.5
Corn,Antique,Quarter 1,800.0,1993,275.0,0.34375
