,Croptype,Province,Quarter,Year,Area,Production
2772,Palay,Capiz,1,2010,31382.0,87833.0
2773,Palay,Guimaras,1,2010,4224.0,7344.0
2774,Palay,Iloilo,1,2010,56956.0,168525.0
2775,White Corn,Aklan,1,2010,90.0,132.0
2776,White Corn,Antique,1,2010,61.0,66.0
2777,White Corn,Capiz,1,2010,95.0,84.0
2778,White Corn,Guimaras,1,2010,32.0,25.0
2779,White Corn,Iloilo,1,2010,1560.0,3120.0
2780,Yellow Corn,Aklan,1,2010,75.0,69.0
2781,Yellow Corn,Antique,1,2010,362.0,972.0
2782,Yellow Corn,Capiz,1,2010,4845.0,11065.0
2783,Yellow Corn,Guimaras,1,2010,77.0,64.0
2784,Yellow Corn,Iloilo,1,2010,9491.0,28018.0
2785,Corn,Aklan,1,2010,165.0,201.0
2786,Corn,Antique,1,2010,423.0,1038.0
2787,Corn,Capiz,1,2010,4940.0,11149.0
2788,Corn,Guimaras,1,2010,109.0,89.0
2789,Corn,Iloilo,1,2010,11051.0,31138.0
2790,Irrigated Palay,Aklan,2,2010,825.0,2572.0
2791,Irrigated Palay,Antique,2,2010,2322.0,7471.0
2792,Irrigated Palay,Capiz,2,2010,4844.0,17610.0
2793,Irrigated Palay,Guimaras,2,2010,198.0,592.0
2794,Irrigated Palay,Iloilo,2,2010,2000.0,4500.0
2795,Rainfed Palay,Aklan,2,2010,2581.0,6370.0
2796,Rainfed Palay,Antique,2,2010,2581.0,6370.0
2797,Rainfed Palay,Capiz,2,2010,4864.0,12010.0
2798,Rainfed Palay,Guimaras,2,2010,92.0,198.0
2799,Rainfed Palay,Iloilo,2,2010,200.0,260.0
2800,Palay,Aklan,2,2010,825.0,2572.0
2801,Palay,Antique,2,2010,2322.0,7471.0
2802,Palay,Capiz,2,2010,9708.0,29620.0
2803,Palay,Guimaras,2,2010,290.0,790.0
2804,Palay,Iloilo,2,2010,2200.0,4760.0
2805,White Corn,Aklan,2,2010,25.0,17.0
2806,White Corn,Antique,2,2010,14.0,14.0
2807,White Corn,Capiz,2,2010,84.0,71.0
2808,White Corn,Guimaras,2,2010,2.0,2.0
2809,White Corn,Iloilo,2,2010,2570.0,5063.0
2810,Yellow Corn,Aklan,2,2010,80.0,78.0
2811,Yellow Corn,Antique,2,2010,64.0,162.0
2812,Yellow Corn,Capiz,2,2010,2721.0,7489.0
2813,Yellow Corn,Guimaras,2,2010,3.0,3.0
2814,Yellow Corn,Iloilo,2,2010,750.0,1940.0
2815,Corn,Aklan,2,2010,105.0,95.0
2816,Corn,Antique,2,2010,78.0,176.0
2817,Corn,Capiz,2,2010,2805.0,7560.0
2818,Corn,Guimaras,2,2010,5.0,5.0
2819,Corn,Iloilo,2,2010,3320.0,7003.0
2820,Irrigated Palay,Aklan,3,2010,935.0,3774.0
2821,Irrigated Palay,Antique,3,2010,9008.0,36955.0
2822,Irrigated Palay,Capiz,3,2010,6912.0,25879.0
2823,Irrigated Palay,Guimaras,3,2010,1132.0,3925.0
2824,Irrigated Palay,Iloilo,3,2010,23304.0,89033.0
2825,Rainfed Palay,Aklan,3,2010,950.0,2298.0
2826,Rainfed Palay,Antique,3,2010,9985.0,29318.0
2827,Rainfed Palay,Capiz,3,2010,28137.0,88811.0
2828,Rainfed Palay,Guimaras,3,2010,4418.0,10635.0
2829,Rainfed Palay,Iloilo,3,2010,25476.0,75967.0
2830,Palay,Aklan,3,2010,1885.0,6072.0
2831,Palay,Antique,3,2010,18993.0,66273.0
2832,Palay,Capiz,3,2010,35049.0,114690.0
2833,Palay,Guimaras,3,2010,5550.0,14560.0
2834,Palay,Iloilo,3,2010,48780.0,165000.0
2835,White Corn,Aklan,3,2010,25.0,25.0
2836,White Corn,Antique,3,2010,167.0,136.0
2837,White Corn,Capiz,3,2010,88.0,123.0
2838,White Corn,Guimaras,3,2010,288.0,282.0
2839,White Corn,Iloilo,3,2010,3925.0,7435.0
2840,Yellow Corn,Aklan,3,2010,157.0,240.0
2841,Yellow Corn,Antique,3,2010,125.0,179.0
2842,Yellow Corn,Capiz,3,2010,5850.0,16545.0
2843,Yellow Corn,Guimaras,3,2010,95.0,119.0
2844,Yellow Corn,Iloilo,3,2010,8997.0,28251.0
2845,Corn,Aklan,3,2010,182.0,265.0
2846,Corn,Antique,3,2010,292.0,315.0
2847,Corn,Capiz,3,2010,5938.0,16668.0
2848,Corn,Guimaras,3,2010,383.0,401.0
2849,Corn,Iloilo,3,2010,12922.0,35686.0
2850,Irrigated Palay,Aklan,4,2010,7839.0,30212.0
2851,Irrigated Palay,Antique,4,2010,13784.0,57262.0
2852,Irrigated Palay,Capiz,4,2010,10771.0,40950.0
2853,Irrigated Palay,Guimaras,4,2010,1108.0,3703.0
2854,Irrigated Palay,Iloilo,4,2010,47000.0,170960.0
2855,Rainfed Palay,Aklan,4,2010,7860.0,21711.0
2856,Rainfed Palay,Antique,4,2010,16207.0,47310.0
2857,Rainfed Palay,Capiz,4,2010,20530.0,62515.0
2858,Rainfed Palay,Guimaras,4,2010,6616.0,16319.0
2859,Rainfed Palay,Iloilo,4,2010,48500.0,150725.0
2860,Palay,Aklan,4,2010,15699.0,51923.0
2861,Palay,Antique,4,2010,29991.0,104572.0
2862,Palay,Capiz,4,2010,31301.0,103465.0
2863,Palay,Guimaras,4,2010,7724.0,20022.0
2864,Palay,Iloilo,4,2010,95500.0,321685.0
2865,White Corn,Aklan,4,2010,30.0,28.0
2866,White Corn,Antique,4,2010,34.0,36.0
2867,White Corn,Capiz,4,2010,116.0,150.0
2868,White Corn,Guimaras,4,2010,89.0,78.0
2869,White Corn,Iloilo,4,2010,1020.0,2084.0
2870,Yellow Corn,Aklan,4,2010,155.0,206.0
2871,Yellow Corn,Antique,4,2010,47.0,155.0
2872,Yellow Corn,Capiz,4,2010,2100.0,6023.0
2873,Yellow Corn,Guimaras,4,2010,104.0,130.0
2874,Yellow Corn,Iloilo,4,2010,9500.0,46230.0
2875,Corn,Aklan,4,2010,185.0,234.0
2876,Corn,Antique,4,2010,81.0,191.0
2877,Corn,Capiz,4,2010,2216.0,6173.0
2878,Corn,Guimaras,4,2010,193.0,208.0
2879,Corn,Iloilo,4,2010,10520.0,48314.0
2880,Irrigated Palay,Aklan,1,2011,6934.0,24369.0
2881,Irrigated Palay,Antique,1,2011,14569.0,54555.0
2882,Irrigated Palay,Capiz,1,2011,6741.0,25583.0
2883,Irrigated Palay,Guimaras,1,2011,954.0,3382.0
2884,Irrigated Palay,Iloilo,1,2011,48000.0,171598.0
2885,Rainfed Palay,Aklan,1,2011,8400.0,21630.0
2886,Rainfed Palay,Antique,1,2011,6517.0,16455.0
2887,Rainfed Palay,Capiz,1,2011,27595.0,72656.0
2888,Rainfed Palay,Guimaras,1,2011,3242.0,6016.0
2889,Rainfed Palay,Iloilo,1,2011,46496.0,154285.0
2890,Palay,Aklan,1,2011,15334.0,45999.0
2891,Palay,Antique,1,2011,21086.0,71010.0
2892,Palay,Capiz,1,2011,34336.0,98239.0
2893,Palay,Guimaras,1,2011,4196.0,9398.0
2894,Palay,Iloilo,1,2011,94496.0,325883.0
2895,White Corn,Aklan,1,2011,30.0,35.0
2896,White Corn,Antique,1,2011,35.0,46.0
2897,White Corn,Capiz,1,2011,92.0,143.0
2898,White Corn,Guimaras,1,2011,25.0,28.0
2899,White Corn,Iloilo,1,2011,3092.0,6752.0
2900,Yellow Corn,Aklan,1,2011,100.0,165.0
2901,Yellow Corn,Antique,1,2011,178.0,645.0
2902,Yellow Corn,Capiz,1,2011,3918.0,12854.0
2903,Yellow Corn,Guimaras,1,2011,57.0,74.0
2904,Yellow Corn,Iloilo,1,2011,15374.0,65204.0
2905,Corn,Aklan,1,2011,130.0,200.0
2906,Corn,Antique,1,2011,213.0,691.0
2907,Corn,Capiz,1,2011,4010.0,12997.0
2908,Corn,Guimaras,1,2011,82.0,102.0
2909,Corn,Iloilo,1,2011,18466.0,71956.0
2910,Irrigated Palay,Aklan,2,2011,1764.0,6009.0
2911,Irrigated Palay,Antique,2,2011,5269.0,19394.0
2912,Irrigated Palay,Capiz,2,2011,6530.0,25040.0
2913,Irrigated Palay,Guimaras,2,2011,556.0,1745.0
2914,Irrigated Palay,Iloilo,2,2011,12000.0,42270.0
2915,Rainfed Palay,Aklan,2,2011,2575.0,6595.0
2916,Rainfed Palay,Antique,2,2011,516.0,1398.0
2917,Rainfed Palay,Capiz,2,2011,5374.0,14690.0
2918,Rainfed Palay,Guimaras,2,2011,397.0,907.0
2919,Rainfed Palay,Iloilo,2,2011,2430.0,8130.0
2920,Palay,Aklan,2,2011,4339.0,12604.0
2921,Palay,Antique,2,2011,5785.0,20792.0
2922,Palay,Capiz,2,2011,11904.0,39730.0
2923,Palay,Guimaras,2,2011,953.0,2652.0
2924,Palay,Iloilo,2,2011,14430.0,50400.0
2925,White Corn,Aklan,2,2011,30.0,44.0
2926,White Corn,Antique,2,2011,205.0,234.0
2927,White Corn,Capiz,2,2011,80.0,126.0
2928,White Corn,Guimaras,2,2011,34.0,43.0
2929,White Corn,Iloilo,2,2011,3910.0,8878.0
2930,Yellow Corn,Aklan,2,2011,150.0,499.0
2931,Yellow Corn,Antique,2,2011,996.0,2972.0
2932,Yellow Corn,Capiz,2,2011,3782.0,11960.0
2933,Yellow Corn,Guimaras,2,2011,12.0,18.0
2934,Yellow Corn,Iloilo,2,2011,1550.0,5943.0
2935,Corn,Aklan,2,2011,180.0,543.0
2936,Corn,Antique,2,2011,1201.0,3206.0
2937,Corn,Capiz,2,2011,3862.0,12086.0
2938,Corn,Guimaras,2,2011,46.0,61.0
2939,Corn,Iloilo,2,2011,5460.0,14821.0
2940,Irrigated Palay,Aklan,3,2011,6465.0,24775.0
2941,Irrigated Palay,Antique,3,2011,13731.0,56374.0
2942,Irrigated Palay,Capiz,3,2011,7077.0,26600.0
2943,Irrigated Palay,Guimaras,3,2011,1652.0,6113.0
2944,Irrigated Palay,Iloilo,3,2011,43107.0,158760.0
2945,Rainfed Palay,Aklan,3,2011,7050.0,24016.0
2946,Rainfed Palay,Antique,3,2011,18123.0,52793.0
2947,Rainfed Palay,Capiz,3,2011,30751.0,95206.0
2948,Rainfed Palay,Guimaras,3,2011,9256.0,22362.0
2949,Rainfed Palay,Iloilo,3,2011,65949.0,220944.0
2950,Palay,Aklan,3,2011,13515.0,48791.0
2951,Palay,Antique,3,2011,31854.0,109167.0
2952,Palay,Capiz,3,2011,37828.0,121806.0
2953,Palay,Guimaras,3,2011,10908.0,28475.0
2954,Palay,Iloilo,3,2011,109056.0,379704.0
2955,White Corn,Aklan,3,2011,49.0,89.0
2956,White Corn,Antique,3,2011,192.0,186.0
2957,White Corn,Capiz,3,2011,60.0,98.0
2958,White Corn,Guimaras,3,2011,402.0,428.0
2959,White Corn,Iloilo,3,2011,4403.0,9717.0
2960,Yellow Corn,Aklan,3,2011,425.0,1516.0
2961,Yellow Corn,Antique,3,2011,250.0,580.0
2962,Yellow Corn,Capiz,3,2011,4918.0,16267.0
2963,Yellow Corn,Guimaras,3,2011,27.0,34.0
2964,Yellow Corn,Iloilo,3,2011,11750.0,55584.0
2965,Corn,Aklan,3,2011,474.0,1605.0
2966,Corn,Antique,3,2011,442.0,766.0
2967,Corn,Capiz,3,2011,4978.0,16365.0
2968,Corn,Guimaras,3,2011,429.0,462.0
2969,Corn,Iloilo,3,2011,16153.0,65301.0
2970,Irrigated Palay,Aklan,4,2011,3010.0,11297.0
2971,Irrigated Palay,Antique,4,2011,13613.0,53661.0
2972,Irrigated Palay,Capiz,4,2011,7654.0,29147.0
2973,Irrigated Palay,Guimaras,4,2011,1109.0,3709.0
2974,Irrigated Palay,Iloilo,4,2011,30645.0,111589.0
2975,Rainfed Palay,Aklan,4,2011,3047.0,7966.0
2976,Rainfed Palay,Antique,4,2011,11675.0,32406.0
2977,Rainfed Palay,Capiz,4,2011,19574.0,60172.0
2978,Rainfed Palay,Guimaras,4,2011,3115.0,7179.0
2979,Rainfed Palay,Iloilo,4,2011,27250.0,91663.0
2980,Palay,Aklan,4,2011,6057.0,19263.0
2981,Palay,Antique,4,2011,25288.0,86067.0
2982,Palay,Capiz,4,2011,27228.0,89319.0
2983,Palay,Guimaras,4,2011,4224.0,10888.0
2984,Palay,Iloilo,4,2011,57895.0,203252.0
2985,White Corn,Aklan,4,2011,33.0,56.0
2986,White Corn,Antique,4,2011,17.0,13.0
2987,White Corn,Capiz,4,2011,70.0,95.0
2988,White Corn,Guimaras,4,2011,80.0,66.0
2989,White Corn,Iloilo,4,2011,485.0,1038.0
2990,Yellow Corn,Aklan,4,2011,244.0,413.0
2991,Yellow Corn,Antique,4,2011,26.0,73.0
2992,Yellow Corn,Capiz,4,2011,1880.0,5540.0
2993,Yellow Corn,Guimaras,4,2011,25.0,24.0
2994,Yellow Corn,Iloilo,4,2011,3420.0,11723.0
2995,Corn,Aklan,4,2011,277.0,469.0
2996,Corn,Antique,4,2011,43.0,86.0
2997,Corn,Capiz,4,2011,1950.0,5635.0
2998,Corn,Guimaras,4,2011,105.0,90.0
2999,Corn,Iloilo,4,2011,3905.0,12761.0
3000,Irrigated Palay,Aklan,1,2012,7146.0,26842.0
3001,Irrigated Palay,Antique,1,2012,13000.0,44609.0
3002,Irrigated Palay,Capiz,1,2012,6772.0,25495.0
3003,Irrigated Palay,Guimaras,1,2012,1022.0,3993.0
3004,Irrigated Palay,Iloilo,1,2012,41741.0,148351.0
3005,Rainfed Palay,Aklan,1,2012,7782.0,21694.0
3006,Rainfed Palay,Antique,1,2012,3576.0,8189.0
3007,Rainfed Palay,Capiz,1,2012,27045.0,78342.0
3008,Rainfed Palay,Guimaras,1,2012,3163.0,5718.0
3009,Rainfed Palay,Iloilo,1,2012,42241.0,134898.0
3010,Palay,Aklan,1,2012,14928.0,48536.0
3011,Palay,Antique,1,2012,16576.0,52798.0
3012,Palay,Capiz,1,2012,33817.0,103837.0
3013,Palay,Guimaras,1,2012,4185.0,9711.0
3014,Palay,Iloilo,1,2012,83982.0,283249.0
3015,White Corn,Aklan,1,2012,55.0,80.0
3016,White Corn,Antique,1,2012,41.0,56.0
3017,White Corn,Capiz,1,2012,201.0,323.0
3018,White Corn,Guimaras,1,2012,16.0,16.0
3019,White Corn,Iloilo,1,2012,2550.0,6003.0
3020,Yellow Corn,Aklan,1,2012,90.0,196.0
3021,Yellow Corn,Antique,1,2012,186.0,678.0
3022,Yellow Corn,Capiz,1,2012,5346.0,18170.0
3023,Yellow Corn,Guimaras,1,2012,5.0,6.0
3024,Yellow Corn,Iloilo,1,2012,13712.0,66811.0
3025,Corn,Aklan,1,2012,145.0,276.0
3026,Corn,Antique,1,2012,227.0,734.0
3027,Corn,Capiz,1,2012,5547.0,18493.0
3028,Corn,Guimaras,1,2012,21.0,22.0
3029,Corn,Iloilo,1,2012,16262.0,72814.0
3030,Irrigated Palay,Aklan,2,2012,1227.0,4626.0
3031,Irrigated Palay,Antique,2,2012,5415.0,19238.0
3032,Irrigated Palay,Capiz,2,2012,5413.0,20449.0
3033,Irrigated Palay,Guimaras,2,2012,600.0,1935.0
3034,Irrigated Palay,Iloilo,2,2012,8860.0,29393.0
3035,Rainfed Palay,Aklan,2,2012,2130.0,4860.0
3036,Rainfed Palay,Antique,2,2012,547.0,1449.0
3037,Rainfed Palay,Capiz,2,2012,4144.0,10787.0
3038,Rainfed Palay,Guimaras,2,2012,490.0,1139.0
3039,Rainfed Palay,Iloilo,2,2012,2550.0,8235.0
3040,Palay,Aklan,2,2012,3357.0,9486.0
3041,Palay,Antique,2,2012,5962.0,20687.0
3042,Palay,Capiz,2,2012,9557.0,31236.0
3043,Palay,Guimaras,2,2012,1090.0,3074.0
3044,Palay,Iloilo,2,2012,11410.0,37628.0
3045,White Corn,Aklan,2,2012,47.0,69.0
3046,White Corn,Antique,2,2012,225.0,304.0
3047,White Corn,Capiz,2,2012,50.0,80.0
3048,White Corn,Guimaras,2,2012,25.0,34.0
3049,White Corn,Iloilo,2,2012,4301.0,10228.0
3050,Yellow Corn,Aklan,2,2012,205.0,360.0
3051,Yellow Corn,Antique,2,2012,1063.0,3632.0
3052,Yellow Corn,Capiz,2,2012,3399.0,10395.0
3053,Yellow Corn,Guimaras,2,2012,10.0,16.0
3054,Yellow Corn,Iloilo,2,2012,1720.0,6525.0
3055,Corn,Aklan,2,2012,252.0,429.0
3056,Corn,Antique,2,2012,1288.0,3936.0
3057,Corn,Capiz,2,2012,3449.0,10475.0
3058,Corn,Guimaras,2,2012,35.0,50.0
3059,Corn,Iloilo,2,2012,6021.0,16753.0
3060,Irrigated Palay,Aklan,3,2012,3469.0,13967.0
3061,Irrigated Palay,Antique,3,2012,13879.0,55745.0
3062,Irrigated Palay,Capiz,3,2012,7209.0,27261.0
3063,Irrigated Palay,Guimaras,3,2012,1660.0,5899.0
3064,Irrigated Palay,Iloilo,3,2012,43202.0,165862.0
3065,Rainfed Palay,Aklan,3,2012,2971.0,9418.0
3066,Rainfed Palay,Antique,3,2012,18391.0,53452.0
3067,Rainfed Palay,Capiz,3,2012,32075.0,99961.0
3068,Rainfed Palay,Guimaras,3,2012,9424.0,22964.0
3069,Rainfed Palay,Iloilo,3,2012,71869.0,245251.0
3070,Palay,Aklan,3,2012,6440.0,23385.0
3071,Palay,Antique,3,2012,32270.0,109197.0
3072,Palay,Capiz,3,2012,39284.0,127222.0
3073,Palay,Guimaras,3,2012,11084.0,28863.0
3074,Palay,Iloilo,3,2012,115071.0,411113.0
3075,White Corn,Aklan,3,2012,155.0,271.0
3076,White Corn,Antique,3,2012,185.0,180.0
3077,White Corn,Capiz,3,2012,75.0,122.0
3078,White Corn,Guimaras,3,2012,367.0,442.0
3079,White Corn,Iloilo,3,2012,5500.0,12639.0
3080,Yellow Corn,Aklan,3,2012,231.0,441.0
3081,Yellow Corn,Antique,3,2012,220.0,525.0
3082,Yellow Corn,Capiz,3,2012,4566.0,15170.0
3083,Yellow Corn,Guimaras,3,2012,23.0,35.0
3084,Yellow Corn,Iloilo,3,2012,12214.0,58184.0
3085,Corn,Aklan,3,2012,386.0,712.0
3086,Corn,Antique,3,2012,405.0,705.0
3087,Corn,Capiz,3,2012,4641.0,15292.0
3088,Corn,Guimaras,3,2012,390.0,477.0
3089,Corn,Iloilo,3,2012,17714.0,70823.0
3090,Irrigated Palay,Aklan,4,2012,6285.0,25082.0
3091,Irrigated Palay,Antique,4,2012,13820.0,55663.0
3092,Irrigated Palay,Capiz,4,2012,8470.0,32563.0
3093,Irrigated Palay,Guimaras,4,2012,1425.0,4795.0
3094,Irrigated Palay,Iloilo,4,2012,31212.0,109240.0
3095,Rainfed Palay,Aklan,4,2012,7885.0,23156.0
3096,Rainfed Palay,Antique,4,2012,12287.0,35123.0
3097,Rainfed Palay,Capiz,4,2012,21431.0,66056.0
3098,Rainfed Palay,Guimaras,4,2012,4031.0,8982.0
3099,Rainfed Palay,Iloilo,4,2012,47860.0,154172.0
3100,Palay,Aklan,4,2012,14170.0,48238.0
3101,Palay,Antique,4,2012,26107.0,90786.0
3102,Palay,Capiz,4,2012,29901.0,98619.0
3103,Palay,Guimaras,4,2012,5456.0,13777.0
3104,Palay,Iloilo,4,2012,79072.0,263412.0
3105,White Corn,Aklan,4,2012,40.0,65.0
3106,White Corn,Antique,4,2012,23.0,28.0
3107,White Corn,Capiz,4,2012,75.0,128.0
3108,White Corn,Guimaras,4,2012,55.0,45.0
3109,White Corn,Iloilo,4,2012,765.0,1802.0
3110,Yellow Corn,Aklan,4,2012,220.0,375.0
3111,Yellow Corn,Antique,4,2012,31.0,99.0
3112,Yellow Corn,Capiz,4,2012,2010.0,6410.0
3113,Yellow Corn,Guimaras,4,2012,20.0,19.0
3114,Yellow Corn,Iloilo,4,2012,3675.0,13753.0
3115,Corn,Aklan,4,2012,260.0,440.0
3116,Corn,Antique,4,2012,54.0,127.0
3117,Corn,Capiz,4,2012,2085.0,6538.0
3118,Corn,Guimaras,4,2012,75.0,64.0
3119,Corn,Iloilo,4,2012,4440.0,15555.0
3120,Irrigated Palay,Aklan,1,2013,6814.0,25285.0
3121,Irrigated Palay,Antique,1,2013,13248.0,49673.0
3122,Irrigated Palay,Capiz,1,2013,8026.0,30330.0
3123,Irrigated Palay,Guimaras,1,2013,771.0,2331.0
3124,Irrigated Palay,Iloilo,1,2013,40459.0,129786.0
3125,Rainfed Palay,Aklan,1,2013,7493.0,19946.0
3126,Rainfed Palay,Antique,1,2013,4000.0,9436.0
3127,Rainfed Palay,Capiz,1,2013,23049.0,66620.0
3128,Rainfed Palay,Guimaras,1,2013,2179.0,3940.0
3129,Rainfed Palay,Iloilo,1,2013,29155.0,74832.0
3130,Palay,Aklan,1,2013,14307.0,45231.0
3131,Palay,Antique,1,2013,17248.0,59109.0
3132,Palay,Capiz,1,2013,31075.0,96950.0
3133,Palay,Guimaras,1,2013,2950.0,6271.0
3134,Palay,Iloilo,1,2013,69614.0,204618.0
3135,White Corn,Aklan,1,2013,132.0,402.0
3136,White Corn,Antique,1,2013,48.0,68.0
3137,White Corn,Capiz,1,2013,120.0,230.0
3138,White Corn,Guimaras,1,2013,6.0,5.0
3139,White Corn,Iloilo,1,2013,2339.0,5656.0
3140,Yellow Corn,Aklan,1,2013,22.0,47.0
3141,Yellow Corn,Antique,1,2013,245.0,922.0
3142,Yellow Corn,Capiz,1,2013,5099.0,17840.0
3143,Yellow Corn,Guimaras,1,2013,3.0,3.0
3144,Yellow Corn,Iloilo,1,2013,12236.0,51794.0
3145,Corn,Aklan,1,2013,154.0,449.0
3146,Corn,Antique,1,2013,293.0,990.0
3147,Corn,Capiz,1,2013,5219.0,18070.0
3148,Corn,Guimaras,1,2013,9.0,8.0
3149,Corn,Iloilo,1,2013,14575.0,57450.0
3150,Irrigated Palay,Aklan,2,2013,2401.0,8199.0
3151,Irrigated Palay,Antique,2,2013,5128.0,18263.0
3152,Irrigated Palay,Capiz,2,2013,5510.0,20998.0
3153,Irrigated Palay,Guimaras,2,2013,136.0,331.0
3154,Irrigated Palay,Iloilo,2,2013,5880.0,18584.0
3155,Rainfed Palay,Aklan,2,2013,2150.0,4671.0
3156,Rainfed Palay,Antique,2,2013,504.0,1350.0
3157,Rainfed Palay,Capiz,2,2013,4781.0,13440.0
3158,Rainfed Palay,Guimaras,2,2013,105.0,139.0
3159,Rainfed Palay,Iloilo,2,2013,1425.0,3610.0
3160,Palay,Aklan,2,2013,4551.0,12870.0
3161,Palay,Antique,2,2013,5632.0,19613.0
3162,Palay,Capiz,2,2013,10291.0,34438.0
3163,Palay,Guimaras,2,2013,241.0,470.0
3164,Palay,Iloilo,2,2013,7305.0,22194.0
3165,White Corn,Aklan,2,2013,129.0,260.0
3166,White Corn,Antique,2,2013,141.0,202.0
3167,White Corn,Capiz,2,2013,60.0,109.0
3168,White Corn,Guimaras,2,2013,6.0,4.0
3169,White Corn,Iloilo,2,2013,3500.0,8180.0
3170,Yellow Corn,Aklan,2,2013,345.0,1070.0
3171,Yellow Corn,Antique,2,2013,674.0,2317.0
3172,Yellow Corn,Capiz,2,2013,3180.0,10350.0
3173,Yellow Corn,Guimaras,2,2013,3.0,3.0
3174,Yellow Corn,Iloilo,2,2013,1060.0,3894.0
3175,Corn,Aklan,2,2013,474.0,1330.0
3176,Corn,Antique,2,2013,815.0,2519.0
3177,Corn,Capiz,2,2013,3240.0,10459.0
3178,Corn,Guimaras,2,2013,9.0,7.0
3179,Corn,Iloilo,2,2013,4560.0,12074.0
3180,Irrigated Palay,Aklan,3,2013,3705.0,15455.0
3181,Irrigated Palay,Antique,3,2013,13943.0,57611.0
3182,Irrigated Palay,Capiz,3,2013,7325.0,27886.0
3183,Irrigated Palay,Guimaras,3,2013,1177.0,4400.0
3184,Irrigated Palay,Iloilo,3,2013,30700.0,121607.0
3185,Rainfed Palay,Aklan,3,2013,3847.0,12648.0
3186,Rainfed Palay,Antique,3,2013,18409.0,55592.0
3187,Rainfed Palay,Capiz,3,2013,32866.0,102742.0
3188,Rainfed Palay,Guimaras,3,2013,5929.0,16140.0
3189,Rainfed Palay,Iloilo,3,2013,53040.0,182906.0
3190,Palay,Aklan,3,2013,7552.0,28103.0
3191,Palay,Antique,3,2013,32352.0,113203.0
3192,Palay,Capiz,3,2013,40191.0,130628.0
3193,Palay,Guimaras,3,2013,7106.0,20540.0
3194,Palay,Iloilo,3,2013,83740.0,304513.0
3195,White Corn,Aklan,3,2013,180.0,330.0
3196,White Corn,Antique,3,2013,183.0,231.0
3197,White Corn,Capiz,3,2013,80.0,150.0
3198,White Corn,Guimaras,3,2013,364.0,448.0
3199,White Corn,Iloilo,3,2013,6738.0,15933.0
3200,Yellow Corn,Aklan,3,2013,300.0,790.0
3201,Yellow Corn,Antique,3,2013,218.0,687.0
3202,Yellow Corn,Capiz,3,2013,5550.0,18519.0
3203,Yellow Corn,Guimaras,3,2013,35.0,72.0
3204,Yellow Corn,Iloilo,3,2013,14010.0,69986.0
3205,Corn,Aklan,3,2013,480.0,1120.0
3206,Corn,Antique,3,2013,401.0,918.0
3207,Corn,Capiz,3,2013,5630.0,18669.0
3208,Corn,Guimaras,3,2013,399.0,520.0
3209,Corn,Iloilo,3,2013,20748.0,85919.0
3210,Irrigated Palay,Aklan,4,2013,6540.0,25075.0
3211,Irrigated Palay,Antique,4,2013,14543.0,55974.0
3212,Irrigated Palay,Capiz,4,2013,5095.0,18792.0
3213,Irrigated Palay,Guimaras,4,2013,993.0,3604.0
3214,Irrigated Palay,Iloilo,4,2013,33716.0,117725.0
3215,Rainfed Palay,Aklan,4,2013,8059.0,24014.0
3216,Rainfed Palay,Antique,4,2013,13662.0,38723.0
3217,Rainfed Palay,Capiz,4,2013,13982.0,41580.0
3218,Rainfed Palay,Guimaras,4,2013,6186.0,15181.0
3219,Rainfed Palay,Iloilo,4,2013,56416.0,173402.0
3220,Palay,Aklan,4,2013,14599.0,49089.0
3221,Palay,Antique,4,2013,28205.0,94697.0
3222,Palay,Capiz,4,2013,19077.0,60372.0
3223,Palay,Guimaras,4,2013,7179.0,18785.0
3224,Palay,Iloilo,4,2013,90132.0,291127.0
3225,White Corn,Aklan,4,2013,43.0,73.0
3226,White Corn,Antique,4,2013,15.0,17.0
3227,White Corn,Capiz,4,2013,60.0,110.0
3228,White Corn,Guimaras,4,2013,15.0,16.0
3229,White Corn,Iloilo,4,2013,1035.0,2360.0
3230,Yellow Corn,Aklan,4,2013,90.0,186.0
3231,Yellow Corn,Antique,4,2013,30.0,94.0
3232,Yellow Corn,Capiz,4,2013,1700.0,5350.0
3233,Yellow Corn,Guimaras,4,2013,44.0,75.0
3234,Yellow Corn,Iloilo,4,2013,4210.0,16995.0
3235,Corn,Aklan,4,2013,133.0,259.0
3236,Corn,Antique,4,2013,45.0,111.0
3237,Corn,Capiz,4,2013,1760.0,5460.0
3238,Corn,Guimaras,4,2013,59.0,91.0
3239,Corn,Iloilo,4,2013,5245.0,19355.0
3240,Irrigated Palay,Aklan,1,2014,5490.0,19365.0
3241,Irrigated Palay,Antique,1,2014,13508.0,49980.0
3242,Irrigated Palay,Capiz,1,2014,6494.0,21798.0
3243,Irrigated Palay,Guimaras,1,2014,1027.0,3352.0
3244,Irrigated Palay,Iloilo,1,2014,46050.0,145713.0
3245,Rainfed Palay,Aklan,1,2014,6655.0,17160.0
3246,Rainfed Palay,Antique,1,2014,4186.0,9586.0
3247,Rainfed Palay,Capiz,1,2014,20807.0,51942.0
3248,Rainfed Palay,Guimaras,1,2014,4207.0,8315.0
3249,Rainfed Palay,Iloilo,1,2014,51207.0,145080.0
3250,Palay,Aklan,1,2014,12145.0,36525.0
3251,Palay,Antique,1,2014,17694.0,59566.0
3252,Palay,Capiz,1,2014,27301.0,73740.0
3253,Palay,Guimaras,1,2014,5234.0,11667.0
